T,time,fs,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
19.5035457611084,2026-05-27T11:50:48.516Z,199.08410860072146,-6.5442117600000005,-1.0723507200000002,7.089961680000001,-24.360000000000003,-32.06,65.87
19.50856876373291,2026-05-27T11:50:48.521Z,199.08410860072146,-6.290485920000001,-1.1010744000000001,7.381985760000001,-25.340000000000003,-31.570000000000004,70.21000000000001
19.513591766357422,2026-05-27T11:50:48.526Z,199.08410860072146,-6.070271040000001,-1.01969064,7.468156800000001,-23.450000000000003,-29.120000000000005,71.19000000000001
19.518614768981934,2026-05-27T11:50:48.531Z,199.08410860072146,-6.031972800000001,-0.9239450400000001,7.5064550400000005,-20.930000000000003,-26.810000000000002,70.35000000000001
19.523637771606445,2026-05-27T11:50:48.536Z,199.08410860072146,-6.0798456000000005,-0.9383068800000001,7.530391440000001,-18.340000000000003,-25.480000000000004,69.16000000000001
19.528660774230957,2026-05-27T11:50:48.541Z,199.08410860072146,-6.21867672,-0.9047959200000001,7.468156800000001,-15.190000000000001,-18.830000000000002,72.31
19.53368377685547,2026-05-27T11:50:48.546Z,199.08410860072146,-6.18516576,-0.7899012000000001,7.616562480000001,-6.090000000000001,-15.610000000000001,75.67
19.53870677947998,2026-05-27T11:50:48.551Z,199.08410860072146,-6.031972800000001,-0.5984100000000001,7.630924320000001,-0.14,-11.97,76.93
19.543729782104492,2026-05-27T11:50:48.556Z,199.08410860072146,-6.031972800000001,-0.5984100000000001,7.630924320000001,-0.14,-11.97,76.93
19.548752784729004,2026-05-27T11:50:48.561Z,199.08410860072146,-5.79739608,-0.38776968000000006,7.496880480000001,7.910000000000001,-5.460000000000001,75.18
19.553775787353516,2026-05-27T11:50:48.566Z,199.08410860072146,-4.98355848,-0.43085520000000005,7.922948400000001,10.99,-2.9400000000000004,70.77000000000001
19.55901598930359,2026-05-27T11:50:48.572Z,190.83233996087174,-4.375573920000001,-0.56489904,8.23890888,18.060000000000002,2.3800000000000003,58.10000000000001
19.564023971557617,2026-05-27T11:50:48.577Z,199.6812187574387,-4.8590892000000006,-0.58404816,7.8511392,26.740000000000002,9.8,39.410000000000004
19.569031953811646,2026-05-27T11:50:48.582Z,199.6812187574387,-5.534095680000001,-0.5170262400000001,7.47294408,31.01,14.490000000000002,22.400000000000002
19.574039936065674,2026-05-27T11:50:48.587Z,199.6812187574387,-6.103782000000001,-0.37819512000000005,7.247941920000001,31.360000000000003,15.680000000000001,5.880000000000001
19.579047918319702,2026-05-27T11:50:48.592Z,199.6812187574387,-6.285698640000001,-0.42128064000000004,7.247941920000001,28.140000000000004,14.910000000000002,-7.3500000000000005
19.58405590057373,2026-05-27T11:50:48.597Z,199.6812187574387,-6.103782000000001,-0.5457499200000001,7.3006020000000005,23.03,14.070000000000002,-9.100000000000001
19.58906388282776,2026-05-27T11:50:48.602Z,199.6812187574387,-5.380902720000001,-0.24893856000000003,8.119226880000001,12.88,1.33,6.090000000000001
19.594072103500366,2026-05-27T11:50:48.607Z,199.67171284394934,-6.137292960000001,-0.42128064000000004,7.439433120000001,7.630000000000001,5.670000000000001,15.820000000000002
19.599080085754395,2026-05-27T11:50:48.612Z,199.6812187574387,-6.137292960000001,-0.42128064000000004,7.439433120000001,7.630000000000001,5.670000000000001,15.820000000000002
19.604088068008423,2026-05-27T11:50:48.617Z,199.6812187574387,-6.702192000000001,-0.47872800000000004,7.3867730400000005,9.450000000000001,1.33,20.720000000000002
19.60909605026245,2026-05-27T11:50:48.622Z,199.6812187574387,-6.280911360000001,-0.44521704000000006,7.391560320000001,9.030000000000001,-3.7800000000000002,19.67
19.61410403251648,2026-05-27T11:50:48.627Z,199.6812187574387,-6.084632880000001,-0.49308984000000006,7.319751120000001,7.420000000000001,-7.910000000000001,19.180000000000003
19.619112014770508,2026-05-27T11:50:48.632Z,199.6812187574387,-6.08942016,-0.55532448,6.999003360000001,5.74,-11.620000000000001,17.92
